MovielensID,Title,Year,Genre,Director,Cast,Runtime,Languages,Certificate,Plot,Url
661,James and the Giant Peach,1996,Animation|Children's|Musical,Henry Selick,"Paul Terry,Miriam Margolyes,Joanna Lumley,Pete Postlethwaite,Simon Callow",79 minutes,English,PG,"When the young orphan boy James spills a magic bag of crocodile tongues, he finds himself in possession of a giant peach that flies him away to strange lands.",https://movielens.org/movies/661
743,Spy Hard,1996,Comedy,Rick Friedberg,"Leslie Nielsen,Nicollette Sheridan,Charles Durning,Marcia Gay Harden,Barry Bostwick",81 minutes,English,PG-13,"The evil Gen. Rancor has his sights set on world domination, and only one man can stop him: Dick Steele, also known as Agent WD-40. Rancor needs to obtain a computer circuit for the missile that he is planning to fire, so Steele teams up with Veronique Ukrinsky, a KGB agent whose father designed the chip. Together they try to locate the evil mastermind's headquarters, where Veronique's father and several other hostages are being held.",https://movielens.org/movies/743
3223,"Zed & Two Noughts, A",1985,Drama,Peter Greenaway,"Frances Barber,Joss Ackland,Brian Deacon,Geoffrey Palmer,Eric Deacon",115 minutes,English,NR,Twin zoologists lose their wives in a car accident and become obsessed with decomposing animals.,https://movielens.org/movies/3223
1250,"Bridge on the River Kwai, The",1957,Drama|War,David Lean,"William Holden,Alec Guinness,Jack Hawkins,Sessue Hayakawa,James Donald",161 minutes,"日本語,ภาษาไทย,English",PG,"The classic story of English POWs in Burma forced to build a bridge to aid the war effort of their Japanese captors. British and American intelligence officers conspire to blow up the structure, but Col. Nicholson, the commander who supervised the bridge's construction, has acquired a sense of pride in his creation and tries to foil their plans.",https://movielens.org/movies/1250
3516,"Bell, Book and Candle",1958,Comedy|Romance,Richard Quine,"James Stewart,Kim Novak,Jack Lemmon,Ernie Kovacs,Hermione Gingold",106 minutes,"English,Français,Italiano",NR,"A modern-day witch likes her neighbor but despises his fiancée, so she enchants him to love her instead... only to fall in love with him for real.",https://movielens.org/movies/3516
3613,Things Change,1988,Comedy,David Mamet,"Don Ameche,Joe Mantegna,Robert Prosky,J.J. Johnston,Ricky Jay",100 minutes,"Français,Italiano,English",PG,"Jerry, a misfit Mafia henchman, is assigned the low-level job of keeping an eye on Gino, a shoe repairman fingered by the Mob to confess to a murder he didn't commit. But Gino's mistaken for a Mafia boss, and the two are suddenly catapulted to the highest levels of mobster status. Only friendship will see them through this dangerous adventure alive!",https://movielens.org/movies/3613
43,Restoration,1995,Drama,Michael Hoffman,"Robert Downey Jr.,Meg Ryan,Sam Neill,David Thewlis,Hugh Grant",117 minutes,English,R,"An aspiring young physician, Robert Merivel found himself in the service of King Charles II and saves the life of someone close to the King. Merivel joins the King's court and lives the high life provided to someone of his position. Merivel is ordered to marry his King's mistress in order to divert the queens suspicions. He is given one order by the king and that is not to fall in love. The situation worsens when Merivel finds himself in love with his new wife. Eventually, the King finds out and relieves Merivel of his position and wealth. His fall from grace leaves Merivel where he first started. And through his travels and reunions with an old friend, he rediscovers his love for true medicine and what it really means to be a physician.",https://movielens.org/movies/43
147,"Basketball Diaries, The",1995,Drama,Scott Kalvert,"Leonardo DiCaprio,Mark Wahlberg,Lorraine Bracco,Michael Imperioli,Ernie Hudson",102 minutes,English,R,A high school basketball player's life turns upside down after free-falling into the harrowing world of drug addiction.,https://movielens.org/movies/147
2488,Peeping Tom,1960,Drama|Horror|Thriller,Michael Powell,"Karlheinz Böhm,Moira Shearer,Anna Massey,Maxine Audley,Brenda Bruce",101 minutes,English,NR,"Loner Mark Lewis works at a film studio during the day and, at night, takes racy photographs of women. Also he's making a documentary on fear, which involves recording the reactions of victims as he murders them. He befriends Helen, the daughter of the family living in the apartment below his, and he tells her vaguely about the movie he is making.",https://movielens.org/movies/2488
2047,"Gnome-Mobile, The",1967,Children's,Robert Stevenson,"Walter Brennan,Matthew Garber,Karen Dotrice,Richard Deacon,Sean McClory",85 minutes,English,G,"An eccentric millionaire and his grandchildren are embroiled in the plights of some forest gnomes who are searching for the rest of their tribe. While helping them, the millionaire is suspected of being crazy because he's seeing gnomes! He's committed, and the niece and nephew and the gnomes have to find him and free him.",https://movielens.org/movies/2047
584,I Don't Want to Talk About It (De eso no se habla),1993,Drama,María Luisa Bemberg,"Marcello Mastroianni,Luisina Brando,Alejandra Podestá,Betiana Blum,Roberto Carnaghi",106 minutes,Español,,"In an Argentine village in the 1930s, the willful Leonor discovers that her beloved daughter, Charlotte, has dwarfism. Attempting to let her have as normal a childhood as possible, Leonor never discusses Charlotte's lack of stature, nor lets anyone else in the village ever mention it. As Charlotte grows up into a smart and self-possessed young woman, local eccentric Ludovico, who collects miniatures, becomes smitten with her.",https://movielens.org/movies/584
2204,Saboteur,1942,Thriller,Alfred Hitchcock,"Robert Cummings,Priscilla Lane,Otto Kruger,Alan Baxter,Clem Bevans",108 minutes,"English,Français",,Aircraft factory worker Barry Kane flees across the United States after he is wrongly accused of starting the fire that killed his best friend.,https://movielens.org/movies/2204
3375,Destination Moon,1950,Sci-Fi,Irving Pichel,"John Archer,Warner Anderson,Tom Powers,Dick Wesson,Erin O'Brien-Moore",91 minutes,English,,"Postulates the first manned trip to the moon, happening in the (then) near future, and being funded by a consortium of private backers. Assorted difficulties occur and must be overcome in-flight. Attempted to be realistic, with Robert A. Heinlein providing advice.",https://movielens.org/movies/3375
3159,Fantasia 2000,1999,Animation|Children's|Musical,"James Algar,Don Hahn,Gaëtan Brizzi,Paul Brizzi,Eric Goldberg,Hendel Butoy,Francis Glebas,Pixote Hunt","Steve Martin,Itzhak Perlman,Quincy Jones,Bette Midler,James Earl Jones",74 minutes,English,,"Blending lively music and brilliant animation, this sequel to the original 'Fantasia' restores 'The Sorcerer's Apprentice' and adds seven new shorts.",https://movielens.org/movies/3159
3,Grumpier Old Men,1995,Comedy|Romance,Howard Deutch,"Walter Matthau,Jack Lemmon,Ann-Margret,Sophia Loren,Daryl Hannah",101 minutes,English,PG-13,"A family wedding reignites the ancient feud between next-door neighbors and fishing buddies John and Max. Meanwhile, a sultry Italian divorcée opens a restaurant at the local bait shop, alarming the locals who worry she'll scare the fish away. But she's less interested in seafood than she is in cooking up a hot time with Max.",https://movielens.org/movies/3
2029,Billy's Hollywood Screen Kiss,1998,Comedy|Romance,Tommy O'Haver,"Sean Hayes,Brad Rowe,Richard Ganoung,Meredith Scott Lynn,Matthew Ashford",92 minutes,English,,"Billy Collier is a photographer working on a series of pictures featuring recreations of movie kisses, with drag queens playing the female roles. For his male model, he hires Gabriel, a young waiter on whom he has developed a serious crush. While Billy is openly gay, Gabriel says that he is straight and even claims to have a girlfriend. However, as they spend more time together and grow closer, Billy becomes increasingly unsure that this is true.",https://movielens.org/movies/2029
602,"Great Day in Harlem, A",1994,Documentary,Jean Bach,"Quincy Jones,Dizzy Gillespie,Sonny Rollins,Buck Clayton",60 minutes,,,"Art Kane, now deceased, coordinated a group photograph of all the top jazz musicians in NYC in the year 1958, for a piece in Esquire magazine. Just about every jazz musician at the time showed up for the photo shoot which took place in front of a brownstone near the 125th street station. The documentary compiles interviews of many of the musicians in the photograph to talk about the day of the photograph, and it shows film footage taken that day by Milt Hinton and his wife.",https://movielens.org/movies/602
3927,Fantastic Voyage,1966,Adventure|Sci-Fi,Richard Fleischer,"Stephen Boyd,Raquel Welch,Edmond O'Brien,Donald Pleasence,Arthur O'Connell",100 minutes,"English,Français",PG,"In order to save an assassinated scientist, a submarine and its crew are shrunk to microscopic size and injected into his bloodstream.",https://movielens.org/movies/3927
2607,Get Real,1999,Drama,Simon Shore,"Ben Silverstone,Brad Gorton,Charlotte Brittain,Stacy Hart,Kate McEnery",108 minutes,English,R,"Steven spends his school days longing for all-star athlete John. But John has a gorgeous girlfriend, and Steven is still in the closet. Steven's sole confidant is his friend Linda. After a curious run-in with John in a public restroom, Steven starts to wonder if the jock is straight after all. When they begin a romance, it threatens to expose the truth about both of them.",https://movielens.org/movies/2607
2087,Peter Pan,1953,Animation|Children's|Fantasy|Musical,"Hamilton Luske,Wilfred Jackson,Clyde Geronimi","Bobby Driscoll,Kathryn Beaumont,Hans Conried,Bill Thompson,Heather Angel",77 minutes,English,G,"Leaving the safety of their nursery behind, Wendy, Michael and John follow Peter Pan to a magical world where childhood lasts forever. But while in Neverland, the kids must face Captain Hook and foil his attempts to get rid of Peter for good.",https://movielens.org/movies/2087
1099,"Christmas Carol, A",1938,Drama,Edwin L. Marin,"Reginald Owen,Gene Lockhart,Terry Kilburn,Barry MacKay,Lynne Carver",69 minutes,English,NR,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",https://movielens.org/movies/1099
433,Clean Slate,1994,Comedy,Mick Jackson,"Dana Carvey,Valeria Golino,James Earl Jones,Kevin Pollak,Michael Gambon",107 minutes,English,PG-13,"Pogue is a private eye with a problem: every morning when he wakes up, he has total amnesia, waking up with a 'blank slate'. Since he is in the middle of a hot investigation and has a developing romance, this is less than convenient.",https://movielens.org/movies/433
3711,Sarafina!,1992,Drama,Darrell James Roodt,"Leleti Khumalo,Whoopi Goldberg,John Kani,Miriam Makeba,Mary Twala",117 minutes,"English,isiZulu",PG-13,"The plot centers on students involved in the Soweto Riots, in opposition to the implementation of Afrikaans as the language of instruction in schools. The stage version presents a school uprising similar to the Soweto uprising on June 16, 1976. A narrator introduces several characters among them the school girl activist Sarafina. Things get out of control when a policeman shoots several pupils in a classroom. Nevertheless, the musical ends with a cheerful farewell show of pupils leaving school, which takes most of act two. In the movie version Sarafina feels shame at her mother's (played by Miriam Makeba in the film) acceptance of her role as domestic servant in a white household in apartheid South Africa, and inspires her peers to rise up in protest, especially after her inspirational teacher, Mary Masombuka (played by Whoopi Goldberg in the film version) is imprisoned.",https://movielens.org/movies/3711
